CustomerKey,FirstName,MiddleName,LastName,CountryName,DateFirstPurchase,SalesOrderNumber,OrderDate,SalesAmount,OrderElapsedDays
17295,Victor,,Sanz,Australia,2011-03-14,SO69633,2013-10-29 00:00:00.000,814.47,960
25332,Jackson,J,Bryant,Canada,2013-05-30,SO59100,2013-05-30 00:00:00.000,39.98,0
24283,Aimee,H,Zheng,Australia,2012-11-26,SO50638,2012-11-26 00:00:00.000,2181.5625,0
16525,Martha,,Liang,Australia,2011-01-14,SO57533,2013-05-06 00:00:00.000,1174.48,843
26586,Alexandra,,Baker,United States,2013-07-16,SO62249,2013-07-16 00:00:00.000,28.99,0
19784,Christy,,Liu,Australia,2011-08-30,SO45589,2011-08-30 00:00:00.000,3578.27,0
26435,Yolanda,M,Goel,Australia,2012-05-26,SO48263,2012-05-26 00:00:00.000,782.99,0
19869,Carol,A,Brooks,United States,2013-10-12,SO68239,2013-10-12 00:00:00.000,608.96,0
25568,Christy,D,Wu,Australia,2011-06-18,SO44943,2011-06-18 00:00:00.000,699.0982,0
13551,Jacob,,Lee,United Kingdom,2012-12-04,SO65096,2013-08-28 00:00:00.000,2349.98,267
11513,Alyssa,A,Howard,Canada,2013-06-08,SO59747,2013-06-08 00:00:00.000,863.95,0
28608,Brian,,Richardson,Canada,2013-11-12,SO70621,2013-11-12 00:00:00.000,78.98,0
21639,Anthony,,Wilson,United States,2013-08-11,SO64020,2013-08-11 00:00:00.000,9.99,0
11547,Cindy,E,Sai,France,2012-12-25,SO62998,2013-07-28 00:00:00.000,574.98,215
18163,Gabriel,,Zhang,France,2011-11-12,SO66768,2013-09-21 00:00:00.000,2344.96,679
14606,Amanda,P,Cooper,Canada,2013-06-19,SO68526,2013-10-16 00:00:00.000,2384.07,119
17782,Casey,C,Shan,United Kingdom,2012-07-28,SO62175,2013-07-15 00:00:00.000,839.48,352
12266,Tiffany,,Lin,Germany,2012-06-16,SO59833,2013-06-10 00:00:00.000,2329.98,359
24199,Veronica,J,Prasad,United Kingdom,2013-10-21,SO68880,2013-10-21 00:00:00.000,1155.48,0
27906,Gilbert,E,Chen,United Kingdom,2013-10-21,SO68881,2013-10-21 00:00:00.000,539.99,0
11212,Chloe,,Campbell,Canada,2013-01-30,SO66105,2013-09-10 00:00:00.000,69.97,223
22775,Madison,,Martinez,United States,2013-07-03,SO61450,2013-07-03 00:00:00.000,37.27,0
16979,Kaitlyn,J,Rogers,United States,2013-11-13,SO70719,2013-11-13 00:00:00.000,2322.28,0
13402,Gabriel,E,Turner,United States,2012-02-22,SO69619,2013-10-29 00:00:00.000,2349.98,615
14337,Olivia,,Coleman,United States,2012-08-03,SO49212,2012-08-03 00:00:00.000,1000.4375,0
11262,Jennifer,,Simmons,Canada,2013-02-27,SO70609,2013-11-12 00:00:00.000,32.27,258
29129,Timothy,,Watson,United States,2013-05-03,SO57384,2013-05-03 00:00:00.000,24.99,0
21558,Nicole,A,Coleman,Australia,2012-02-22,SO47290,2012-02-22 00:00:00.000,2443.35,0
19569,Kellie,,Torres,Australia,2013-08-17,SO64385,2013-08-17 00:00:00.000,36.27,0
13585,Savannah,,Morris,United Kingdom,2011-01-22,SO43804,2011-01-22 00:00:00.000,3578.27,0
25550,Krista,J,Munoz,Germany,2013-11-10,SO70519,2013-11-10 00:00:00.000,574.98,0
16593,Suzanne,,He,United Kingdom,2013-02-15,SO52821,2013-02-15 00:00:00.000,7.28,0
13467,Kristopher,,Martinez,United States,2013-05-10,SO57770,2013-05-10 00:00:00.000,21.98,0
20604,Harold,J,Martinez,Australia,2013-08-31,SO65457,2013-08-31 00:00:00.000,93.49,0
11212,Chloe,,Campbell,Canada,2013-01-30,SO57380,2013-05-03 00:00:00.000,2.29,93
27224,Jessica,A,Griffin,United States,2013-04-02,SO55514,2013-04-02 00:00:00.000,6.28,0
16277,Christy,,Luo,United Kingdom,2012-02-28,SO63700,2013-08-06 00:00:00.000,828.47,525
20890,Clayton,,Anand,United Kingdom,2012-07-26,SO49009,2012-07-26 00:00:00.000,782.99,0
15873,Hailey,W,Richardson,United States,2012-10-24,SO50160,2012-10-24 00:00:00.000,782.99,0
28842,Nicole,K,Bailey,United States,2011-06-04,SO54305,2013-03-12 00:00:00.000,815.31,647
12430,Kaitlyn,L,Thompson,Canada,2013-04-20,SO62435,2013-07-19 00:00:00.000,74.98,90
12799,George,H,Chandra,Germany,2013-06-22,SO60670,2013-06-22 00:00:00.000,39.98,0
11414,Ian,,Richardson,United Kingdom,2011-08-13,SO52470,2013-02-09 00:00:00.000,2398.97,546
21541,Daisy,,Gutierrez,United Kingdom,2013-09-06,SO65834,2013-09-06 00:00:00.000,149.98,0
29109,Elizabeth,,Miller,United States,2013-05-01,SO57256,2013-05-01 00:00:00.000,6.28,0
14186,Katrina,K,Tang,France,2012-03-20,SO64068,2013-08-12 00:00:00.000,2479.94,510
23462,Seth,,Jones,United States,2013-10-18,SO68670,2013-10-18 00:00:00.000,567.76,0
24415,Kaylee,A,Ward,Canada,2013-02-10,SO52546,2013-02-10 00:00:00.000,4.99,0
18183,Meagan,,Schmidt,Germany,2012-06-22,SO66021,2013-09-09 00:00:00.000,2342.92,444
18513,Edwin,,Xu,United States,2013-12-05,SO72408,2013-12-05 00:00:00.000,2341.97,0
13031,Hunter,,Shan,United States,2013-03-25,SO55013,2013-03-25 00:00:00.000,21.98,0
14072,Allen,,Smith,Australia,2013-07-23,SO62636,2013-07-23 00:00:00.000,49.99,0
14215,Stacey,,Yang,Australia,2012-08-14,SO49315,2012-08-14 00:00:00.000,2049.0982,0
15810,Regina,,Kapoor,Australia,2013-04-07,SO55820,2013-04-07 00:00:00.000,34.89,0
21401,Eric,,Powell,United States,2013-10-13,SO68335,2013-10-13 00:00:00.000,1174.48,0
13313,Megan,L,Stone,United States,2013-03-13,SO54357,2013-03-13 00:00:00.000,76.97,0
20942,Tasha,M,Sharma,France,2013-03-25,SO55011,2013-03-25 00:00:00.000,3.99,0
14933,Ronald,,Patel,Germany,2014-01-26,SO75053,2014-01-26 00:00:00.000,36.96,0
23273,Benjamin,C,Long,United States,2014-01-27,SO75076,2014-01-27 00:00:00.000,39.47,0
28580,Aimee,,Liu,United States,2011-04-20,SO59820,2013-06-09 00:00:00.000,1214.85,781
22714,Angelica,,Alexander,Canada,2013-06-25,SO60865,2013-06-25 00:00:00.000,71.95,0
14399,Jeremy,L,Peterson,United States,2013-04-12,SO56089,2013-04-12 00:00:00.000,4.99,0
27183,Geoffrey,,Garcia,Germany,2013-06-03,SO59399,2013-06-03 00:00:00.000,1147.77,0
11700,Xavier,,Richardson,United States,2013-02-02,SO52122,2013-02-02 00:00:00.000,62.98,0
23473,Jesse,C,James,United States,2013-02-28,SO53633,2013-02-28 00:00:00.000,132.95,0
14126,Andy,L,Dominguez,Australia,2013-02-27,SO71704,2013-11-28 00:00:00.000,71.58,274
20744,Amanda,N,Barnes,United States,2013-12-06,SO72499,2013-12-06 00:00:00.000,548.98,0
18211,Jaclyn,,Sun,Australia,2013-03-01,SO53670,2013-03-01 00:00:00.000,56.97,0
11566,April,L,Shan,France,2013-01-28,SO72387,2013-12-05 00:00:00.000,25.48,311
11391,Lindsay,T,Xie,Germany,2013-10-26,SO69199,2013-10-26 00:00:00.000,33.98,0
19838,Jared,,Ramirez,United States,2013-09-03,SO65665,2013-09-03 00:00:00.000,604.96,0
11507,Isabella,A,Russell,Canada,2013-02-17,SO62484,2013-07-20 00:00:00.000,53.99,153
25663,Masato,,Kawai,France,2013-08-13,SO64150,2013-08-13 00:00:00.000,94.97,0
19188,Dalton,A,Anderson,Germany,2012-09-18,SO49744,2012-09-18 00:00:00.000,1000.4375,0
26156,Shannon,,Cai,Australia,2013-08-17,SO64382,2013-08-17 00:00:00.000,78.98,0
20435,Natalie,E,Green,United States,2013-07-16,SO62257,2013-07-16 00:00:00.000,49.97,0
19931,Darryl,,Xu,Germany,2012-01-07,SO70320,2013-11-08 00:00:00.000,2342.92,671
19197,Briana,M,Sandoval,Germany,2012-10-13,SO70828,2013-11-15 00:00:00.000,2359.46,398
24947,Aaron,R,Phillips,Canada,2013-06-02,SO59306,2013-06-02 00:00:00.000,39.98,0
13572,Shaun,,Deng,Germany,2011-03-02,SO44141,2011-03-02 00:00:00.000,3578.27,0
27253,Connor,D,Jai,Canada,2012-06-27,SO48713,2012-06-27 00:00:00.000,782.99,0
20317,Alex,K,Green,Australia,2013-03-28,SO55144,2013-03-28 00:00:00.000,58.98,0
21044,Franklin,,Zheng,United Kingdom,2012-10-21,SO59419,2013-06-04 00:00:00.000,1750.98,226
11877,Alexis,,Diaz,United States,2013-10-05,SO74096,2013-12-28 00:00:00.000,7.95,84
18947,Devin,,Bryant,United States,2013-07-31,SO63335,2013-07-31 00:00:00.000,804.48,0
12368,Rodney,L,Rubio,France,2013-11-27,SO71664,2013-11-27 00:00:00.000,34.99,0
19522,Christian,,Powell,United Kingdom,2013-05-16,SO58101,2013-05-16 00:00:00.000,63.97,0
23868,Abigail,C,Coleman,Canada,2011-11-15,SO69011,2013-10-23 00:00:00.000,1251.12,708
15251,Noah,A,Hall,Canada,2013-05-06,SO75121,2014-01-28 00:00:00.000,74.98,267
28498,Tabitha,M,Ruiz,France,2013-02-17,SO52907,2013-02-17 00:00:00.000,78.98,0
24459,Kristin,C,Carson,Australia,2012-11-19,SO50561,2012-11-19 00:00:00.000,2181.5625,0
19465,Sierra,,Baker,France,2013-05-19,SO58271,2013-05-19 00:00:00.000,4.99,0
26276,Heather,,Huang,United States,2012-01-27,SO71078,2013-11-18 00:00:00.000,1312.82,661
13633,Juan,,Ramos,Australia,2012-07-25,SO72848,2013-12-11 00:00:00.000,2384.07,504
28789,Elijah,,Zhang,United States,2014-01-28,SO75086,2014-01-28 00:00:00.000,7.95,0
11507,Isabella,A,Russell,Canada,2013-02-17,SO67363,2013-09-29 00:00:00.000,43.97,224
11711,Daniel,,Davis,Canada,2013-02-07,SO66959,2013-09-24 00:00:00.000,58.98,229
15814,Monica,J,Subram,United States,2013-10-10,SO68119,2013-10-10 00:00:00.000,93.97,0
22055,Hannah,H,Clark,United States,2013-02-10,SO52539,2013-02-10 00:00:00.000,23.97,0
16480,Alan,,Zhou,Australia,2013-06-28,SO61040,2013-06-28 00:00:00.000,75.97,0
14038,Madison,,Foster,Australia,2012-08-10,SO73256,2013-12-17 00:00:00.000,2393.06,494
22058,Jake,,Zukowski,Canada,2011-03-02,SO72111,2013-12-01 00:00:00.000,539.99,1005
27154,Holly,,Arun,Germany,2013-10-20,SO68785,2013-10-20 00:00:00.000,1228.83,0
13870,Jonathan,P,Clark,United States,2012-08-25,SO53051,2013-02-20 00:00:00.000,839.48,179
25818,Aaron,,Hill,Australia,2013-04-23,SO56645,2013-04-23 00:00:00.000,35.96,0
11448,Kyle,,Patterson,Australia,2011-06-16,SO44927,2011-06-16 00:00:00.000,3374.99,0
13418,Devin,C,Cox,Canada,2013-05-05,SO64231,2013-08-14 00:00:00.000,2438.06,101
14872,Fernando,C,Clark,United States,2013-05-27,SO58751,2013-05-27 00:00:00.000,71.97,0
27107,Alexa,D,Stewart,United States,2012-08-30,SO49572,2012-08-30 00:00:00.000,2071.4196,0
13567,Anne,T,Rubio,Germany,2011-03-05,SO44158,2011-03-05 00:00:00.000,3578.27,0
16175,Tony,M,Shan,Australia,2013-08-11,SO63999,2013-08-11 00:00:00.000,31.27,0
11331,Samantha,,Jenkins,Canada,2013-02-07,SO60266,2013-06-16 00:00:00.000,28.99,129
22043,Trinity,,Cox,United States,2013-04-06,SO55805,2013-04-06 00:00:00.000,588.96,0
15424,Rebecca,C,Hill,United States,2013-12-19,SO73451,2013-12-19 00:00:00.000,30.97,0
14689,Lloyd,M.,Saunders,France,2013-12-29,SO74173,2013-12-29 00:00:00.000,4.99,0
16712,Suzanne,K,Lu,Australia,2011-02-03,SO56258,2013-04-15 00:00:00.000,839.48,802
15806,Devin,,Allen,Australia,2013-02-26,SO57538,2013-05-06 00:00:00.000,63.97,69
11498,Arturo,C,Sun,Canada,2013-02-28,SO58652,2013-05-26 00:00:00.000,37.93,87
12684,Shaun,,Shen,Australia,2012-02-06,SO68736,2013-10-19 00:00:00.000,2433.04,621
21290,Angel,,Torres,United States,2013-11-17,SO70961,2013-11-17 00:00:00.000,23.97,0
11498,Arturo,C,Sun,Canada,2013-02-28,SO65881,2013-09-07 00:00:00.000,22.97,191
20537,Thomas,,Evans,United States,2013-01-29,SO51941,2013-01-29 00:00:00.000,23.97,0
26201,Dalton,P,Watson,United States,2012-01-10,SO46786,2012-01-10 00:00:00.000,2071.4196,0
23915,Lawrence,W,Serrano,Germany,2013-11-30,SO72030,2013-11-30 00:00:00.000,28.48,0
28258,Destiny,C,Bryant,United States,2014-01-01,SO74262,2014-01-01 00:00:00.000,7.28,0
25182,Natalie,,Simmons,United States,2013-06-20,SO60532,2013-06-20 00:00:00.000,67.59,0
16443,Dawn,C,Gao,United Kingdom,2014-01-03,SO74962,2014-01-23 00:00:00.000,61.96,20
16562,Colleen,L,Zhang,United Kingdom,2012-04-22,SO47904,2012-04-22 00:00:00.000,2181.5625,0
16090,Emma,N,White,Canada,2013-10-15,SO68440,2013-10-15 00:00:00.000,604.96,0
17781,Jake,,She,Germany,2012-10-08,SO49993,2012-10-08 00:00:00.000,2443.35,0
11498,Arturo,C,Sun,Canada,2013-02-28,SO55101,2013-03-27 00:00:00.000,59.98,27
18717,Cassandra,B,Suri,Australia,2013-08-17,SO70022,2013-11-04 00:00:00.000,84.92,79
21425,Carlos,,Hall,United States,2013-07-07,SO61685,2013-07-07 00:00:00.000,9.99,0
15576,Carly,J,Raje,Australia,2012-11-23,SO50603,2012-11-23 00:00:00.000,2049.0982,0
14923,Andy,,Blanco,France,2013-10-27,SO69279,2013-10-27 00:00:00.000,15.23,0
14319,Renee,L,Sanz,Australia,2013-07-01,SO61321,2013-07-01 00:00:00.000,74.48,0
18701,Kenneth,J,Lal,Australia,2011-06-18,SO52457,2013-02-08 00:00:00.000,1779.47,601
20088,Jose,,Lewis,United States,2013-06-07,SO59673,2013-06-07 00:00:00.000,4.99,0
23764,Alisha,L,Liu,Germany,2013-02-21,SO53081,2013-02-21 00:00:00.000,2457.33,0
19033,Omar,,Lin,France,2011-12-10,SO69098,2013-10-25 00:00:00.000,2439.97,685
24681,Arianna,N,Murphy,United States,2013-03-06,SO53973,2013-03-06 00:00:00.000,2453.04,0
27940,Ross,C,Suarez,United Kingdom,2013-05-11,SO57816,2013-05-11 00:00:00.000,38.98,0
24082,Regina,A,Rodriguez,France,2013-09-03,SO65662,2013-09-03 00:00:00.000,39.98,0
13117,Evelyn,,Rodriguez,Australia,2012-06-02,SO48438,2012-06-02 00:00:00.000,2049.0982,0
21472,Patrick,J,Ward,United States,2013-03-05,SO53890,2013-03-05 00:00:00.000,49.97,0
15022,Latasha,C,Gutierrez,Australia,2012-10-02,SO49941,2012-10-02 00:00:00.000,2071.4196,0
25670,Ariana,R,Brooks,France,2013-11-24,SO71457,2013-11-24 00:00:00.000,48.97,0
21741,Alexa,E,Sanders,Canada,2011-01-22,SO43803,2011-01-22 00:00:00.000,3578.27,0
28460,Nathan,,Powell,France,2013-03-15,SO54450,2013-03-15 00:00:00.000,119.98,0
26071,Brittany,W,Henderson,United States,2013-04-22,SO56613,2013-04-22 00:00:00.000,89.46,0
13400,Julia,B,Thomas,United States,2012-02-26,SO47324,2012-02-26 00:00:00.000,2181.5625,0
26019,Luis,C,Allen,Australia,2012-01-03,SO65939,2013-09-07 00:00:00.000,1174.48,613
14339,Brandy,,Suri,United States,2013-02-12,SO52653,2013-02-12 00:00:00.000,71.95,0
20355,Melanie,S,Gray,United States,2013-10-02,SO67598,2013-10-02 00:00:00.000,78.98,0
25566,Kristine,B,Navarro,Australia,2011-05-17,SO44675,2011-05-17 00:00:00.000,699.0982,0
13819,Max,K,Gill,France,2013-06-22,SO60665,2013-06-22 00:00:00.000,35.00,0
14287,Derek,,Xie,Australia,2012-09-09,SO60763,2013-06-23 00:00:00.000,742.35,287
12783,Jerome,,Gutierrez,Canada,2013-07-29,SO63045,2013-07-29 00:00:00.000,2420.46,0
13586,Larry,B,Alonso,United Kingdom,2013-04-27,SO56892,2013-04-27 00:00:00.000,8.99,0
11262,Jennifer,,Simmons,Canada,2013-02-27,SO61331,2013-07-01 00:00:00.000,38.88,124
20018,Lauren,,Gray,United States,2013-06-15,SO60208,2013-06-15 00:00:00.000,69.99,0
13519,Lucas,,Foster,Australia,2012-06-26,SO48700,2012-06-26 00:00:00.000,2049.0982,0
21171,Christopher,E,Taylor,Australia,2013-05-06,SO57539,2013-05-06 00:00:00.000,37.29,0
14287,Derek,,Xie,Australia,2012-09-09,SO65383,2013-08-29 00:00:00.000,2349.98,354
26188,Geoffrey,,Sara,Australia,2012-04-24,SO66688,2013-09-19 00:00:00.000,1155.48,513
17511,Tabitha,C,Subram,Australia,2011-04-07,SO44357,2011-04-07 00:00:00.000,3578.27,0
18333,Meredith,,Patel,Australia,2013-12-24,SO73795,2013-12-24 00:00:00.000,27.77,0
15006,Grace,C,Jackson,United States,2011-12-02,SO46414,2011-12-02 00:00:00.000,699.0982,0
27655,Melinda,,Alvarez,United States,2013-10-11,SO68169,2013-10-11 00:00:00.000,21.49,0
12732,Todd,K,Guo,France,2013-08-22,SO64759,2013-08-22 00:00:00.000,14.98,0
14606,Amanda,P,Cooper,Canada,2013-06-19,SO60493,2013-06-19 00:00:00.000,2331.95,0
23029,Ian,R,Ross,United States,2013-04-03,SO55573,2013-04-03 00:00:00.000,120.46,0
23679,Jacob,G,Harris,Canada,2013-02-06,SO52349,2013-02-06 00:00:00.000,39.98,0
23646,Jamie,M,Lu,Australia,2013-07-03,SO61434,2013-07-03 00:00:00.000,13.98,0
23118,Monique,R,Moreno,Australia,2012-07-04,SO48833,2012-07-04 00:00:00.000,2181.5625,0
16249,Jesse,,Rivera,United States,2013-04-29,SO56981,2013-04-29 00:00:00.000,13.98,0
28885,Kelvin,S,Raji,France,2012-07-24,SO48995,2012-07-24 00:00:00.000,2071.4196,0
20531,James,M,Young,United States,2013-11-23,SO71374,2013-11-23 00:00:00.000,64.97,0
18658,Dalton,,Turner,United States,2013-07-26,SO62839,2013-07-26 00:00:00.000,58.98,0
24957,Anna,A,Howard,United States,2013-07-04,SO61528,2013-07-04 00:00:00.000,777.34,0
14998,Robert,,Rodriguez,France,2012-06-04,SO63763,2013-08-07 00:00:00.000,614.96,429
15213,Briana,L,Martin,Australia,2012-10-04,SO49953,2012-10-04 00:00:00.000,2049.0982,0
14645,Isaac,P,Kelly,United States,2011-06-24,SO64424,2013-08-17 00:00:00.000,839.48,785
12706,Louis,M,Liang,Australia,2012-04-12,SO47829,2012-04-12 00:00:00.000,2071.4196,0
19593,Carla,K,Rana,Australia,2011-08-26,SO58816,2013-05-28 00:00:00.000,1728.27,641
26646,Jordyn,,Perry,United States,2012-06-17,SO48609,2012-06-17 00:00:00.000,2071.4196,0
17924,Shawna,,Lal,Australia,2011-04-11,SO68664,2013-10-18 00:00:00.000,1155.48,921
24592,Jay,,Martinez,Australia,2012-12-12,SO50928,2012-12-12 00:00:00.000,2181.5625,0
18539,Riley,M,Russell,United States,2013-12-26,SO73994,2013-12-26 00:00:00.000,2356.95,0
24556,Claudia,,Yang,France,2013-06-23,SO60722,2013-06-23 00:00:00.000,6.28,0
19343,Louis,E,Ye,France,2012-08-03,SO53344,2013-02-25 00:00:00.000,1169.46,206
16802,Lucas,,Allen,United States,2013-02-17,SO52903,2013-02-17 00:00:00.000,13.98,0
26714,Angela,,Long,United States,2013-05-18,SO58201,2013-05-18 00:00:00.000,36.27,0
27049,Faith,,Sanchez,Canada,2013-05-03,SO57394,2013-05-03 00:00:00.000,4.99,0
12004,Jarrod,E,Suri,Australia,2011-11-08,SO63878,2013-08-08 00:00:00.000,2419.06,639
20746,Christina,M,Torres,Canada,2013-03-28,SO55153,2013-03-28 00:00:00.000,64.97,0
16701,Laura,,Zheng,Australia,2011-02-18,SO44019,2011-02-18 00:00:00.000,3578.27,0
14397,Sierra,,Edwards,United States,2014-01-25,SO75015,2014-01-25 00:00:00.000,39.98,0
21700,Juan,M,Ramirez,United States,2013-10-30,SO69714,2013-10-30 00:00:00.000,1174.48,0
27214,Bianca,A,Zimmerman,United States,2013-05-01,SO57257,2013-05-01 00:00:00.000,187.98,0
11372,Wendy,H,Romero,Australia,2011-06-07,SO44865,2011-06-07 00:00:00.000,3374.99,0
17720,Deanna,D,Diaz,United Kingdom,2012-07-17,SO56278,2013-04-16 00:00:00.000,608.97,273
25242,Susan,,Hu,Australia,2012-12-12,SO50929,2012-12-12 00:00:00.000,1000.4375,0
22182,Madeline,H,Parker,Canada,2011-05-26,SO44715,2011-05-26 00:00:00.000,3578.27,0
19828,Madison,H,Wilson,Canada,2013-08-19,SO64560,2013-08-19 00:00:00.000,21.98,0
27196,Lauren,,Robinson,Canada,2013-03-20,SO54739,2013-03-20 00:00:00.000,68.49,0
23589,Amanda,,Baker,United States,2013-11-18,SO71082,2013-11-18 00:00:00.000,588.96,0
11453,Stanley,H,Malhotra,Australia,2011-07-15,SO60518,2013-06-19 00:00:00.000,2419.06,705
12157,William,,White,United States,2013-05-10,SO57778,2013-05-10 00:00:00.000,35.00,0
24608,Katrina,Z,Nara,Australia,2012-01-15,SO46824,2012-01-15 00:00:00.000,1000.4375,0
27966,Jenny,,Chen,France,2013-03-24,SO54960,2013-03-24 00:00:00.000,39.98,0
20946,Abby,E,Chandra,Germany,2013-09-14,SO66346,2013-09-14 00:00:00.000,58.98,0
14813,Madison,,Hayes,France,2012-05-23,SO48227,2012-05-23 00:00:00.000,2443.35,0
11738,Elijah,,Alexander,Canada,2013-02-02,SO52125,2013-02-02 00:00:00.000,49.48,0
18890,Lauren,,Blue,United States,2013-07-17,SO62307,2013-07-17 00:00:00.000,78.98,0
16133,Dylan,,Simmons,Canada,2013-02-07,SO74363,2014-01-04 00:00:00.000,56.97,331
25409,Theodore,D,Gutierrez,United States,2013-06-18,SO60439,2013-06-18 00:00:00.000,2384.07,0
21567,Candace,L,Sanchez,Australia,2012-03-10,SO47524,2012-03-10 00:00:00.000,2443.35,0
16401,Margaret,,Gao,United Kingdom,2013-10-24,SO70347,2013-11-08 00:00:00.000,7.28,15
28486,Rebekah,,Chandra,Australia,2013-06-08,SO59758,2013-06-08 00:00:00.000,776.33,0
25243,Tonya,,Rai,Australia,2012-12-14,SO63480,2013-08-02 00:00:00.000,1155.48,231
20045,Andres,,Shen,France,2013-04-03,SO55561,2013-04-03 00:00:00.000,596.96,0
28282,Cindy,,Foster,United States,2013-07-10,SO61865,2013-07-10 00:00:00.000,4.99,0
23355,Lance,,Serrano,United States,2013-08-07,SO63806,2013-08-07 00:00:00.000,603.49,0
25282,Gabriel,E,Perez,United States,2014-01-08,SO74482,2014-01-08 00:00:00.000,32.60,0
26839,Jeremy,K,Nelson,France,2013-05-18,SO58226,2013-05-18 00:00:00.000,77.96,0
16577,Leah,E,Chen,France,2013-08-02,SO63456,2013-08-02 00:00:00.000,74.98,0
22377,Roger,,Zeng,France,2013-10-13,SO68312,2013-10-13 00:00:00.000,184.48,0
15089,Martin,,Prasad,United Kingdom,2011-09-23,SO45745,2011-09-23 00:00:00.000,3578.27,0
24580,Wesley,M,Zhao,Germany,2013-08-23,SO64795,2013-08-23 00:00:00.000,596.96,0
18246,Terrence,,Raje,Australia,2011-05-12,SO44640,2011-05-12 00:00:00.000,3578.27,0
26152,Jaime,M,Gill,Australia,2012-03-01,SO70298,2013-11-07 00:00:00.000,1155.48,616
27890,Kyle,,Evans,United Kingdom,2013-09-12,SO66256,2013-09-12 00:00:00.000,561.48,0
14739,Charles,J,Gonzalez,United States,2011-09-23,SO45751,2011-09-23 00:00:00.000,699.0982,0
24631,Hannah,,Powell,United States,2013-11-19,SO71115,2013-11-19 00:00:00.000,146.06,0
20870,Jaime,,Moreno,Germany,2012-10-10,SO66498,2013-09-16 00:00:00.000,1155.48,341
12884,Megan,A,Williams,United States,2011-12-04,SO46422,2011-12-04 00:00:00.000,3578.27,0
28910,Melody,C,Martin,France,2013-09-19,SO66669,2013-09-19 00:00:00.000,48.97,0
12584,Brittney,,Ma,Australia,2012-02-10,SO70921,2013-11-16 00:00:00.000,561.97,645
22842,Michele,R,Nara,Australia,2013-06-17,SO60327,2013-06-17 00:00:00.000,86.46,0
15257,Matthew,,Anderson,United States,2013-02-03,SO52189,2013-02-03 00:00:00.000,39.98,0
28427,Yolanda,,Deng,United Kingdom,2013-11-11,SO70591,2013-11-11 00:00:00.000,539.99,0
11196,Alfredo,,Romero,United States,2013-03-03,SO66986,2013-09-24 00:00:00.000,159.99,205
21555,Jarrod,C,Madan,Australia,2012-02-20,SO47266,2012-02-20 00:00:00.000,2181.5625,0
13017,Xavier,A,Alexander,United States,2013-08-19,SO64580,2013-08-19 00:00:00.000,42.28,0
27857,Brandi,M,Munoz,France,2013-03-14,SO54410,2013-03-14 00:00:00.000,39.98,0
19653,Tina,,Gonzalez,Australia,2011-09-19,SO45720,2011-09-19 00:00:00.000,3578.27,0
23311,Veronica,C,Gonzalez,Australia,2012-07-05,SO52065,2013-02-01 00:00:00.000,1155.48,211
19786,Robin,,Carlson,Australia,2011-09-22,SO57739,2013-05-09 00:00:00.000,2443.35,595
17010,Brianna,,James,United States,2013-11-15,SO70853,2013-11-15 00:00:00.000,2384.97,0
25035,Mandy,C,Lin,Australia,2012-08-05,SO60367,2013-06-17 00:00:00.000,1183.47,316
14221,Glenn,C,Zhao,Australia,2013-03-07,SO53988,2013-03-07 00:00:00.000,49.99,0
14754,Grant,,Pal,United States,2011-10-05,SO66993,2013-09-24 00:00:00.000,801.77,720
26656,Amanda,,Hall,Australia,2012-07-21,SO51579,2013-01-21 00:00:00.000,562.96,184
16796,Kaitlyn,F,Martin,United States,2013-05-17,SO58155,2013-05-17 00:00:00.000,54.98,0
13635,Kurt,D,Deng,Australia,2013-02-01,SO72735,2013-12-10 00:00:00.000,120.00,312
21205,Denise,L,Vance,Australia,2012-01-24,SO46898,2012-01-24 00:00:00.000,2443.35,0
28192,Abigail,,Sanchez,United States,2013-10-21,SO68829,2013-10-21 00:00:00.000,30.48,0
11381,Meredith,,Raman,United Kingdom,2011-06-12,SO52161,2013-02-03 00:00:00.000,2341.97,602
24715,Kelli,,Nath,France,2013-10-05,SO67809,2013-10-05 00:00:00.000,29.48,0
25954,Noah,E,Carter,United States,2013-05-27,SO58726,2013-05-27 00:00:00.000,27.28,0
15273,Brandon,,Alexander,United States,2013-04-06,SO55770,2013-04-06 00:00:00.000,103.48,0
16944,Alejandro,E,Raji,Germany,2012-08-01,SO49183,2012-08-01 00:00:00.000,2443.35,0
29360,Bryant,R,Rodriguez,United Kingdom,2013-11-02,SO69920,2013-11-02 00:00:00.000,2418.05,0
11581,Cindy,,Jordan,France,2013-02-11,SO52605,2013-02-11 00:00:00.000,38.98,0
18330,Kellie,A,Diaz,Australia,2013-03-14,SO54383,2013-03-14 00:00:00.000,34.98,0
17880,Sydney,T,Hall,United Kingdom,2013-03-03,SO73899,2013-12-25 00:00:00.000,32.27,297
18548,Jordan,E,Powell,United States,2013-10-06,SO67899,2013-10-06 00:00:00.000,1754.98,0
12364,Erin,,Rogers,United States,2011-12-26,SO55442,2013-03-31 00:00:00.000,2319.99,461
28124,Mackenzie,E,Kelly,United States,2013-11-28,SO71707,2013-11-28 00:00:00.000,21.26,0
11195,Megan,,Henderson,United States,2013-04-14,SO68921,2013-10-22 00:00:00.000,99.47,191
17314,Lisa,S,Guo,Australia,2013-11-13,SO72964,2013-12-13 00:00:00.000,8.99,30
18131,Ann,B,Malhotra,France,2011-09-16,SO65952,2013-09-08 00:00:00.000,2322.28,723
